PRECINCT,COUNTY,PRECINCT2,NAME,surveyed_d,surveyed_i,surveyed_1,surveyed_r,surveyed_b,surveyed_l,surveyed_t,population,demo_total,demo_white,demo_black,demo_india,demo_asian,demo_hawai,demo_other,cluster,meanID,meanAREA,meanForVA2007Q,meanForVA200_1,meanForVA2007QGISJoin_ideal_point,meanForVA2007QGISJoin_ideal_point_se,count
502,073,0502,WALKER,24.37238,0.00000,0.00000,74.89540,0.73222,0.00000,956.00000,3025.10054,2371.03961,88.73525,7.84978,0.40666,1.00641,0.00034,0.61062,13.00000,386.00000,71.01400,-0.17586,0.61506,-0.17586,0.61506,5.00000
101,131,0101,PRECINCT 1-1,38.55186,0.00000,4.94129,53.25342,3.25342,0.00000,4088.00000,2466.63586,2035.35920,71.76582,25.10255,0.14739,0.53630,0.49131,1.37091,99.00000,389.00000,156.62667,-0.24245,0.70163,-0.24245,0.70163,3.00000
103,019,0103,CHAMBLISSBURG BAPTIST CHURCH,28.51003,0.00000,0.00000,71.34670,0.14327,0.00000,698.00000,2762.28447,2166.19964,94.35753,3.97390,0.32477,0.31879,0.00000,0.36607,34.00000,199.00000,44.92000,0.42071,0.56089,0.42071,0.56089,6.00000
201,141,0201,DRY POND,0.00000,0.00000,0.00000,98.33333,1.66667,0.00000,120.00000,678.84668,555.83030,94.99739,3.20953,0.16190,0.00000,0.00000,1.44632,80.00000,461.00000,115.39000,0.19775,0.51004,0.19775,0.51004,2.00000
203,141,0203,RUSSELL CREEK,0.00000,0.00000,0.00000,99.29329,0.70671,0.00000,283.00000,1363.23397,1101.80276,88.56218,9.55392,0.54171,0.09076,0.00000,0.53756,80.00000,639.00000,81.70000,-0.29122,0.56034,-0.29122,0.56034,3.00000
202,141,0202,PATRICK SPRINGS,0.00000,0.00000,0.00000,97.39953,2.60047,0.00000,423.00000,1674.63894,1373.66254,89.42303,8.76134,0.07508,0.00000,0.00000,1.30747,48.00000,449.00000,96.50667,0.50081,0.51012,0.50081,0.51012,3.00000
703,760,0703,SEVEN HUNDRED THREE,98.20789,0.00000,0.00000,0.00000,1.79211,0.00000,558.00000,2233.45584,1641.06200,5.53967,91.26241,0.40942,0.32199,0.00000,0.24374,23.00000,615.00000,56.28000,-0.64565,0.60466,-0.64565,0.60466,2.00000
104,510,0104,DURANT CENTER,74.21777,0.00000,24.40551,0.00000,1.37672,0.00000,1598.00000,4651.19626,4079.20653,77.72515,16.07038,0.20237,3.19422,0.14720,0.94772,18.00000,282.00000,2.65000,-0.63069,0.62700,-0.63069,0.62700,2.00000
014,770,0014,WILLIAMSON ROAD 5,97.79614,0.00000,0.00000,0.00000,2.20386,0.00000,363.00000,2960.12227,2328.57171,68.62387,15.41128,0.47506,3.12345,0.12883,10.45777,79.00000,297.00000,17.28000,0.16571,0.60234,0.16571,0.60234,3.00000
201,023,0201,BLUE RIDGE,23.86157,0.00000,0.00000,75.95628,0.18215,0.00000,1098.00000,3338.29109,2597.91683,95.94631,2.71230,0.24050,0.45500,0.00000,0.15316,90.00000,188.00000,42.30800,0.63108,0.56559,0.63108,0.56559,5.00000
202,023,0202,RAINBOW FOREST,25.69204,0.00000,0.00000,73.96194,0.34602,0.00000,1156.00000,3481.89870,2616.20531,97.14163,1.59020,0.25875,0.38614,0.03502,0.07938,19.00000,225.00000,40.11400,0.57881,0.59087,0.57881,0.59087,5.00000
105,510,0105,LEE CENTER,74.43182,0.00000,25.07102,0.00000,0.49716,0.00000,1408.00000,6579.70075,6080.82981,72.23443,18.07539,0.24783,5.43003,0.14610,1.23386,28.00000,282.00000,2.65000,-0.63069,0.62700,-0.63069,0.62700,2.00000
015,770,0015,WILLIAMSON ROAD 6,95.93023,0.00000,0.00000,0.00000,4.06977,0.00000,344.00000,2197.99006,1893.86575,83.86424,8.38544,0.24106,3.42767,0.08908,3.22448,79.00000,267.00000,21.46000,0.32415,0.63880,0.32415,0.63880,2.00000
106,760,0106,ONE HUNDRED SIX,0.00000,0.00000,12.46841,87.19461,0.33698,0.00000,1187.00000,2365.79837,1707.32395,97.31010,1.09830,0.23305,0.41435,0.05662,0.23362,44.00000,732.00000,4.28333,-0.67844,0.63321,-0.67844,0.63321,3.00000
105,760,0105,ONE HUNDRED FIVE,0.00000,0.00000,34.34004,64.87696,0.78300,0.00000,894.00000,2223.32521,1876.42064,94.05529,2.68306,0.26590,1.77270,0.05329,0.31910,89.00000,731.00000,4.56667,-0.56037,0.66155,-0.56037,0.66155,3.00000
104,760,0104,ONE HUNDRED FOUR,0.00000,0.00000,20.86331,79.13669,0.00000,0.00000,1112.00000,2404.58187,1824.32575,96.30698,2.30050,0.05606,1.07439,0.00000,0.13718,44.00000,750.00000,6.13000,-0.14923,0.70648,-0.14923,0.70648,1.00000
102,760,0102,ONE HUNDRED TWO,0.00000,0.00000,26.49573,72.93447,0.56980,0.00000,702.00000,1522.96874,1212.61696,85.36922,12.71330,0.00095,0.81489,0.00000,0.62021,44.00000,750.00000,6.13000,-0.14923,0.70648,-0.14923,0.70648,1.00000
101,760,0101,ONE HUNDRED ONE,0.00000,0.00000,32.20065,67.39482,0.40453,0.00000,1236.00000,5060.83257,4530.44427,88.56813,4.81191,0.17634,3.66519,0.04527,0.96751,44.00000,749.00000,9.78500,-0.07777,0.61272,-0.07777,0.61272,2.00000
102,127,0102,TUNSTALL,0.00000,0.00000,0.00000,97.85276,2.14724,0.00000,326.00000,1043.79348,805.77174,85.66085,11.28750,1.23891,0.86791,0.00000,0.24648,85.00000,347.00000,66.37200,0.52554,0.70684,0.52554,0.70684,5.00000
103,127,0103,SOUTHERN BRANCH,0.00000,0.00000,0.00000,96.26374,3.73626,0.00000,910.00000,2593.91508,1968.27466,89.14386,7.17236,1.10838,0.45874,0.00000,0.75862,85.00000,347.00000,66.37200,0.52554,0.70684,0.52554,0.70684,5.00000
501,103,0501,PRECINCT 5-1,27.61095,0.00000,5.04916,64.94818,2.39171,0.00000,3763.00000,2118.42579,1863.06294,92.77869,6.24774,0.16103,0.10187,0.00000,0.17719,70.00000,720.00000,24.94500,0.59813,0.52932,0.59813,0.52932,6.00000
107,510,0107,MT VERNON RECREATION CENTER,82.42574,0.00000,16.68317,0.00000,0.89109,0.00000,2020.00000,7011.53623,5557.37746,63.58225,9.57648,0.91635,3.76412,0.16351,17.69756,18.00000,280.00000,1.71333,-0.84022,0.61776,-0.84022,0.61776,3.00000
501,045,0501,CRAIG CITY,0.00000,0.00000,0.00000,97.86325,2.13675,0.00000,234.00000,1078.90476,821.14970,98.76296,0.00000,0.38367,0.12178,0.00000,0.00000,90.00000,204.00000,249.59000,0.30978,0.65198,0.30978,0.65198,1.00000
201,053,0201,ROHOIC,77.88462,0.00000,0.00000,19.55128,2.56410,0.00000,312.00000,1917.50979,1411.50359,62.43800,32.53015,0.49900,0.78325,0.00183,2.31147,88.00000,561.00000,62.52000,-0.06452,0.66742,-0.06452,0.66742,3.00000
202,053,0202,SUTHERLAND,92.03085,0.00000,0.00000,0.00000,7.96915,0.00000,778.00000,4045.97364,3124.97017,72.16239,24.98983,0.38396,0.50994,0.06320,1.04198,88.00000,363.00000,52.28250,-0.04485,0.72697,-0.04485,0.72697,4.00000
045,550,0045,SUNRAY II,96.92737,0.00000,0.00000,0.00000,3.07263,0.00000,358.00000,1518.09027,1259.75745,47.35830,42.66935,0.49315,0.98759,0.08011,6.88768,73.00000,446.00000,52.76333,-0.12618,0.58505,-0.12618,0.58505,3.00000
302,199,0302,YORKTOWN,96.42218,0.00000,0.00000,0.00000,3.57782,0.00000,1118.00000,3905.58502,3105.28353,86.10550,7.26434,0.22258,4.11507,0.09661,0.89839,74.00000,344.00000,26.30167,0.59349,0.64194,0.59349,0.64194,6.00000
301,199,0301,SEAFORD,0.00000,0.00000,0.00000,94.77435,5.22565,0.00000,1684.00000,4790.29757,3657.77247,94.12195,3.03656,0.24489,1.51232,0.00000,0.44626,74.00000,353.00000,17.35000,0.84219,0.70115,0.84219,0.70115,3.00000
702,019,0702,LIBERTY HIGH SCHOOL,0.00000,0.00000,0.00000,80.20833,1.21528,18.57639,576.00000,1648.72389,1342.21648,90.16281,8.72074,0.29303,0.45017,0.07450,0.14916,5.00000,76.00000,125.20500,0.04341,0.60757,0.04341,0.60757,2.00000
703,019,0703,THAXTON ELEM SCHOOL,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1448.87596,1190.79450,93.87910,4.43861,0.25361,0.33114,0.00000,0.33585,5.00000,171.00000,107.29500,-0.08169,0.57100,-0.08169,0.57100,4.00000
701,019,0701,GOODE VOL RESCUE SQUAD,18.29710,0.00000,0.00000,81.15942,0.54348,0.00000,1104.00000,2829.72276,2155.64528,92.95123,5.22035,0.28135,0.55919,0.00000,0.38036,5.00000,122.00000,98.28000,0.55594,0.67425,0.55594,0.67425,4.00000
704,019,0704,BEDFORD CENTRAL LIBRARY,35.58394,0.00000,0.00000,63.95985,0.45620,0.00000,1096.00000,4857.73275,3851.66777,78.11182,19.70602,0.21753,0.77355,0.02596,0.26020,5.00000,79.00000,211.05000,-0.11145,0.66610,-0.11145,0.66610,1.00000
101,155,0101,BELSPRING,39.88764,0.00000,0.00000,59.55056,0.56180,0.00000,356.00000,1289.90776,1025.03588,98.16195,0.86948,0.00176,0.39211,0.00000,0.09947,94.00000,480.00000,56.19125,-0.27260,0.70316,-0.27260,0.70316,8.00000
103,155,0103,WEST CLOYD,30.87935,0.00000,0.00000,69.12065,0.00000,0.00000,489.00000,2138.47890,1689.58350,97.62225,1.16119,0.11714,0.55616,0.17738,0.06029,80.00000,536.00000,66.44750,0.04483,0.67393,0.04483,0.67393,4.00000
102,155,0102,NEW RIVER,43.40932,0.00000,0.00000,56.29336,0.29732,0.00000,1009.00000,3815.65256,3110.63390,91.92693,6.01328,0.27388,0.91281,0.06430,0.44945,94.00000,417.00000,39.48000,-0.19002,0.69267,-0.19002,0.69267,5.00000
301,079,0301,STANARDSVILLE,0.00000,0.00000,0.00000,98.00190,1.99810,0.00000,1051.00000,4574.34535,3631.42894,90.49183,7.20515,0.24906,0.41299,0.00001,0.85248,15.00000,768.00000,70.18400,0.28161,0.90019,0.28161,0.90019,10.00000
202,083,0202,CROSSROADS,34.40514,0.00000,0.00000,64.95177,0.64309,0.00000,311.00000,1172.62680,945.76226,61.57605,37.27620,0.21311,0.00023,0.00000,0.29973,50.00000,142.00000,83.18429,-0.17274,0.69290,-0.17274,0.69290,7.00000
203,083,0203,CLOVER,40.29536,0.00000,0.00000,59.70464,0.00000,0.00000,474.00000,2002.72010,1537.41221,55.85679,41.16022,0.84534,0.51763,0.00000,0.70963,9.00000,155.00000,76.38000,-0.39418,0.62035,-0.39418,0.62035,8.00000
201,083,0201,CLAYS MILL,24.40476,0.00000,0.00000,75.59524,0.00000,0.00000,336.00000,1197.09238,923.07933,74.44739,23.34489,0.43782,0.32929,0.00000,0.77885,9.00000,136.00000,86.82200,0.10948,0.66000,0.10948,0.66000,5.00000
002,530,0002,SECOND WARD,33.39138,0.00000,0.00000,63.08228,2.35089,1.17545,2297.00000,3301.07266,2633.46039,90.32908,6.06508,0.83161,0.53462,0.37971,0.56948,5.00000,662.00000,141.59500,0.15658,0.64353,0.15658,0.64353,2.00000
001,530,0001,FIRST WARD,39.80213,0.00000,0.00000,56.54490,1.21766,2.43531,2628.00000,3392.83782,2629.03247,93.20888,3.71591,1.13833,0.33933,0.03804,0.41840,5.00000,662.00000,141.59500,0.15658,0.64353,0.15658,0.64353,2.00000
103,510,0103,LYLES CROUCH SCHOOL,69.36068,0.00000,29.85525,0.00000,0.78408,0.00000,1658.00000,3404.02026,3055.52061,88.68599,4.61845,0.49572,2.91044,0.09129,0.74040,18.00000,789.00000,1.42333,-0.47486,0.63620,-0.47486,0.63620,3.00000
039,810,0039,PEMBROKE,45.33679,0.00000,0.00000,54.31779,0.34542,0.00000,1158.00000,5821.30871,4761.99002,74.12244,15.37019,0.41064,4.98940,0.05943,2.17506,32.00000,274.00000,56.41250,0.01570,0.57536,0.01570,0.57536,4.00000
038,810,0038,WITCHDUCK,0.00000,0.00000,0.00000,97.51344,2.48656,0.00000,1488.00000,4909.35628,4100.15292,87.47560,5.27541,0.23432,5.44795,0.02606,0.45632,32.00000,218.00000,99.46500,0.20056,0.57897,0.20056,0.57897,2.00000
504,105,0504,KEOKEE,0.00000,0.00000,0.00000,98.93617,1.06383,0.00000,94.00000,541.38546,429.89603,99.30216,0.23261,0.00000,0.00000,0.00000,0.23261,14.00000,437.00000,36.93667,-0.13492,0.72919,-0.13492,0.72919,6.00000
502,105,0502,PENNINGTON,0.00000,0.00000,0.00000,99.20424,0.79576,0.00000,377.00000,2533.22523,2003.49473,97.37736,1.00574,0.20497,0.15185,0.00000,0.39862,14.00000,857.00000,63.30333,-0.31105,0.65291,-0.31105,0.65291,3.00000
503,105,0503,ROBBINS CHAPEL,0.00000,0.00000,0.00000,100.00000,0.00000,0.00000,53.00000,305.67285,237.52666,95.93057,1.71851,0.35983,0.00000,0.00000,0.00000,14.00000,524.00000,16.16800,-0.05144,0.82462,-0.05144,0.82462,5.00000
501,105,0501,SAINT CHARLES,0.00000,0.00000,0.00000,99.23077,0.76923,0.00000,130.00000,1467.37582,1128.75983,99.08949,0.08161,0.10147,0.17719,0.00000,0.08859,14.00000,436.00000,16.60000,-0.12146,0.70821,-0.12146,0.70821,8.00000
031,810,0031,SIGMA,0.00000,0.00000,0.00000,97.25316,2.74684,0.00000,1347.00000,5001.73450,3629.65130,93.09052,2.73426,0.25455,2.50621,0.00042,0.35585,57.00000,559.00000,57.16400,0.31569,0.55593,0.31569,0.55593,5.00000
030,810,0030,RED WING,0.00000,0.00000,0.00000,98.73998,1.26002,0.00000,873.00000,7825.43069,5852.43206,78.07513,14.38043,0.45589,2.68602,0.26115,1.89596,11.00000,288.00000,60.91400,0.26743,0.60065,0.26743,0.60065,5.00000
033,810,0033,CAPPS SHOP,0.00000,0.00000,0.00000,98.38969,1.61031,0.00000,621.00000,2012.52681,1645.53605,95.06172,1.52356,0.54523,0.36466,0.00000,0.48562,57.00000,308.00000,118.84500,0.20436,0.64715,0.20436,0.64715,4.00000
032,810,0032,CREEDS,0.00000,0.00000,0.00000,98.83495,1.16505,0.00000,515.00000,1763.61195,1374.97382,91.57293,6.53599,0.14637,1.09093,0.00000,0.00000,57.00000,558.00000,64.38400,0.22594,0.63100,0.22594,0.63100,5.00000
035,810,0035,COURTHOUSE,30.65292,0.00000,0.00000,69.27835,0.06873,0.00000,1455.00000,3839.45348,3054.87927,84.17701,8.16979,0.14478,5.80397,0.19672,0.32802,87.00000,279.00000,129.59000,0.20436,0.64715,0.20436,0.64715,5.00000
401,119,0401,HARMONY VILLAGE,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2109.94157,1734.52070,73.10794,24.86432,0.40099,0.22505,0.05759,0.47931,13.00000,539.00000,52.37714,-0.59630,0.65950,-0.59630,0.65950,7.00000
037,810,0037,CHESAPEAKE BEACH,0.00000,0.00000,0.00000,96.57658,3.42342,0.00000,555.00000,8199.16343,6316.17929,72.17853,17.19667,0.91885,2.86844,0.37152,3.40962,72.00000,329.00000,9.58333,0.20056,0.57897,0.20056,0.57897,3.00000
036,810,0036,WINDSOR OAKS,52.36618,0.00000,0.00000,47.63382,0.00000,0.00000,1289.00000,6719.12201,5082.91063,63.14574,25.56625,0.31264,5.45989,0.14437,2.35758,32.00000,330.00000,13.36000,-0.07674,0.57355,-0.07674,0.57355,2.00000
703,177,0703,FAIRVIEW,55.74004,0.00000,4.22201,39.94307,0.09488,0.00000,2108.00000,3073.22529,2293.61672,71.41598,19.43470,0.51667,3.01760,0.17440,3.67387,91.00000,530.00000,135.40500,0.31886,0.62763,0.31886,0.62763,2.00000
702,177,0702,BRENTS MILL,18.37104,0.00000,0.00000,77.55656,4.07240,0.00000,1105.00000,5730.43997,4201.42559,73.94617,15.07059,0.42145,2.97123,0.27573,4.49274,97.00000,389.00000,37.70000,-0.03200,0.58859,-0.03200,0.58859,3.00000
701,177,0701,BATTLEFIELD,0.00000,0.00000,0.00000,95.49839,4.50161,0.00000,1244.00000,4120.76865,3028.51802,77.76769,14.84419,0.29287,2.30304,0.19230,2.65522,97.00000,415.00000,27.56000,-0.23591,0.58470,-0.23591,0.58470,2.00000
059,550,0059,CLEARFIELD,49.04762,0.00000,0.00000,47.46032,0.31746,3.17460,630.00000,1801.61681,1325.22000,66.91419,18.89762,0.75361,9.85878,0.22318,1.00043,57.00000,316.00000,102.65500,0.12051,0.58397,0.12051,0.58397,2.00000
704,177,0704,GAYLE,0.00000,0.00000,0.00000,87.42586,12.57414,0.00000,843.00000,4583.34419,3257.12401,77.24232,17.07762,0.13042,2.35989,0.03116,1.74773,91.00000,530.00000,135.40500,0.31886,0.62763,0.31886,0.62763,2.00000
052,550,0052,SHIPYARD ROAD,0.00000,0.00000,0.00000,84.10689,15.89311,0.00000,711.00000,3527.79000,2370.73393,50.45099,41.58542,0.50336,4.35769,0.08320,0.96205,12.00000,365.00000,149.82667,0.31814,0.61368,0.31814,0.61368,3.00000
053,550,0053,FAIRWAYS,56.32823,0.00000,0.00000,40.05563,0.41725,3.19889,719.00000,2705.43624,2129.81611,67.73000,24.24969,0.57994,3.67239,0.00000,1.54163,12.00000,470.00000,32.74000,0.12051,0.58397,0.12051,0.58397,1.00000
050,550,0050,RIVER WALK,0.00000,0.00000,0.00000,87.44131,12.55869,0.00000,852.00000,4005.42035,2919.75714,59.09417,32.85885,0.38214,4.14636,0.00000,1.10836,12.00000,366.00000,119.59667,0.28631,0.62610,0.28631,0.62610,3.00000
051,550,0051,COOPERS WAY,23.87518,0.00000,0.00000,71.69811,0.07257,4.35414,1378.00000,3870.80049,2833.69179,91.56554,4.17771,0.55359,1.85872,0.10587,0.43376,87.00000,465.00000,153.48000,0.45211,0.66823,0.45211,0.66823,1.00000
101,025,0101,BRODNAX,61.36364,0.00000,0.00000,37.72727,0.90909,0.00000,220.00000,800.87315,622.58567,49.19380,47.52433,0.31522,0.32157,0.00000,1.85136,98.00000,182.00000,71.28667,-0.18800,0.67028,-0.18800,0.67028,3.00000
803,001,0803,WACHAPREAGUE,68.23529,0.00000,31.47059,0.00000,0.29412,0.00000,340.00000,952.70429,814.49432,82.10018,16.23649,0.24555,0.06478,0.00000,0.48895,99.00000,233.00000,61.66000,-1.10069,0.50469,-1.10069,0.50469,8.00000
103,025,0103,TILLMAN,43.31551,0.00000,0.00000,56.41711,0.26738,0.00000,374.00000,1256.04014,1042.43410,71.64744,27.94784,0.10011,0.00523,0.00000,0.00514,98.00000,388.00000,31.15583,-0.04316,0.74433,-0.04316,0.74433,12.00000
801,001,0801,BOBTOWN,70.46512,0.00000,28.60465,0.00000,0.93023,0.00000,430.00000,1101.38501,903.15178,84.14747,13.16738,1.30165,0.22154,0.01533,1.02203,99.00000,130.00000,44.35286,-0.83191,0.70202,-0.83191,0.70202,7.00000
401,021,0401,ROCKY GAP,24.74645,0.00000,0.00000,75.25355,0.00000,0.00000,493.00000,1641.91520,1327.38565,95.92431,3.34933,0.00000,0.07534,0.00000,0.06952,26.00000,253.00000,68.82429,0.72533,0.63456,0.72533,0.63456,7.00000
501,121,0501,PRECINCT E-1,50.40745,0.00000,0.00000,49.12689,0.46566,0.00000,859.00000,4424.81914,3578.28585,92.47975,4.06958,0.27694,1.09142,0.02795,0.98324,80.00000,328.00000,96.54333,0.07264,0.62646,0.07264,0.62646,3.00000
502,121,0502,PRECINCT E-2,38.98531,0.00000,0.00000,61.01469,0.00000,0.00000,749.00000,2514.75443,2013.19328,94.76417,2.65035,0.35125,1.09482,0.04967,0.64700,94.00000,349.00000,60.34857,-0.20227,0.67629,-0.20227,0.67629,7.00000
503,121,0503,PRECINCT E-3,64.45428,0.00000,0.00000,34.95575,0.58997,0.00000,678.00000,6227.37637,6121.66200,81.04150,5.19233,0.10135,8.88135,0.04617,0.87572,80.00000,439.00000,114.27500,0.02158,0.61158,0.02158,0.61158,2.00000
401,003,0401,SCOTTSVILLE,0.00000,0.00000,0.00000,96.86411,3.13589,0.00000,574.00000,2418.93332,1891.66092,92.36880,5.84806,0.21190,0.42369,0.05222,0.36773,7.00000,497.00000,58.85000,0.02080,0.62827,0.02080,0.62827,7.00000
402,003,0402,MONTICELLO,0.00000,0.00000,0.00000,95.91002,4.08998,0.00000,489.00000,2452.90962,1938.70321,89.99786,7.50807,0.15561,0.77082,0.05118,0.67200,7.00000,599.00000,104.88500,-0.07806,0.63529,-0.07806,0.63529,4.00000
512,710,0512,AZALEA GARDENS,0.00000,0.00000,0.00000,96.78112,3.21888,0.00000,466.00000,2590.65254,2082.91493,67.22496,22.14551,0.62609,4.81524,0.27159,2.04292,75.00000,641.00000,11.83500,0.15784,0.56115,0.15784,0.56115,2.00000
405,003,0405,CALE,97.48111,0.00000,0.00000,0.00000,2.51889,0.00000,1588.00000,7973.58984,6439.03168,71.92168,15.33469,0.30633,4.61860,0.08042,6.43858,15.00000,568.00000,66.76500,-0.50610,0.63202,-0.50610,0.63202,2.00000
406,003,0406,STONE ROBINSON,0.00000,0.00000,0.00000,97.01258,2.98742,0.00000,1272.00000,3641.33807,2818.49779,89.23516,7.33786,0.35541,0.96235,0.00014,1.24499,7.00000,490.00000,64.46400,-0.17048,0.65250,-0.17048,0.65250,5.00000
401,199,0401,HARWOODS MILL,19.20228,0.00000,0.00000,78.51852,2.27920,0.00000,1755.00000,4824.99901,3738.07995,90.33112,3.69966,0.23930,3.94212,0.08079,0.23570,74.00000,353.00000,19.48667,0.27808,0.65582,0.27808,0.65582,3.00000
402,199,0402,DARE,0.00000,0.00000,0.00000,95.80247,4.19753,0.00000,1620.00000,5311.60976,3967.55384,88.25376,5.10215,0.34307,3.52868,0.07553,1.20485,74.00000,353.00000,17.35000,0.84219,0.70115,0.84219,0.70115,3.00000
403,199,0403,GRAFTON,0.00000,0.00000,0.00000,92.83708,7.16292,0.00000,712.00000,3048.41697,2388.69783,84.75471,8.51352,0.17682,3.82198,0.12559,1.29650,74.00000,352.00000,16.32000,0.59682,0.66117,0.59682,0.66117,4.00000
201,111,0201,BROWNS STORE,13.39031,0.00000,0.00000,84.90028,1.70940,0.00000,351.00000,1320.07166,1015.19152,71.44852,24.43469,0.21099,0.23928,0.00000,2.61939,9.00000,391.00000,117.05333,-0.52953,0.63699,-0.52953,0.63699,3.00000
302,147,0302,MT PLEASANT,65.05576,0.00000,0.00000,34.94424,0.00000,0.00000,269.00000,1217.97237,879.93488,49.64689,47.86725,0.38635,0.00089,0.00000,0.79090,9.00000,328.00000,117.25750,-0.09539,0.64376,-0.09539,0.64376,4.00000
301,147,0301,LEIGH,52.57271,0.00000,0.00000,47.20358,0.22371,0.00000,447.00000,1664.73475,1312.25286,54.64942,42.48207,0.51166,0.37663,0.07620,0.76793,9.00000,336.00000,90.23200,-0.25737,0.48185,-0.25737,0.48185,5.00000
202,061,0202,AIRLIE,38.44813,0.00000,0.00000,61.37751,0.17437,0.00000,1147.00000,3234.88157,2371.04581,90.61667,4.83103,0.29327,2.16178,0.25283,0.82588,63.00000,438.00000,65.63000,0.07029,0.56931,0.07029,0.56931,2.00000
203,061,0203,WARRENTON,42.21679,0.00000,0.00000,57.70171,0.08150,0.00000,1227.00000,4508.86816,3317.25346,78.61869,15.11401,0.26515,2.17904,0.05085,2.36227,65.00000,222.00000,61.84000,0.25785,0.54329,0.25785,0.54329,1.00000
201,061,0201,COURTHOUSE,30.65292,0.00000,0.00000,69.27835,0.06873,0.00000,1455.00000,4995.89921,3762.43475,80.58839,13.02338,0.32433,2.01112,0.22099,2.28558,84.00000,438.00000,65.63000,0.07029,0.56931,0.07029,0.56931,2.00000
202,033,0202,SOUTH MADISON,53.14286,0.00000,0.00000,42.71429,0.00000,4.14286,700.00000,2667.40511,1944.94774,80.04339,15.77035,0.77766,0.87473,0.10283,0.72404,33.00000,152.00000,154.04000,0.14437,0.64343,0.14437,0.64343,1.00000
201,033,0201,NORTH MADISON,51.28713,0.00000,0.00000,44.95050,0.19802,3.56436,505.00000,1931.57796,1417.72538,65.54031,29.84747,0.33372,1.05514,0.14107,1.03499,97.00000,323.00000,123.37000,0.54968,0.56423,0.54968,0.56423,2.00000
411,041,0411,SWIFT CREEK,38.91403,0.00000,0.00000,60.82741,0.25856,0.00000,1547.00000,3853.12042,2951.35563,89.83919,6.69482,0.13393,1.78012,0.00014,0.47004,81.00000,407.00000,42.49500,-0.21120,0.59792,-0.21120,0.59792,2.00000
410,041,0410,WAGSTAFF,0.00000,0.00000,0.00000,93.81107,6.18893,0.00000,614.00000,2566.36121,1947.75119,73.66146,19.85582,0.43610,2.84618,0.01214,1.74633,88.00000,504.00000,13.88000,0.17938,0.57279,0.17938,0.57279,1.00000
415,041,0415,EVERGREEN,35.73556,0.00000,0.00000,63.84753,0.41691,0.00000,1679.00000,4544.49202,3290.65143,83.34636,8.87986,0.27095,5.66150,0.06043,0.63502,88.00000,412.00000,32.15000,0.16391,0.55920,0.16391,0.55920,2.00000
414,041,0414,CRENSHAW,0.00000,0.00000,0.00000,92.80998,7.19002,0.00000,1363.00000,7856.33759,5727.66576,73.62437,18.22096,0.67885,2.09276,0.12163,3.13178,88.00000,508.00000,30.79667,-0.04728,0.58678,-0.04728,0.58678,3.00000
417,041,0417,EDGEWATER,37.13235,0.00000,0.00000,62.50000,0.36765,0.00000,544.00000,1360.65655,925.90012,76.84524,6.38209,0.11078,13.88255,0.11853,0.78820,81.00000,363.00000,50.38000,0.02891,0.56815,0.02891,0.56815,4.00000
416,041,0416,EVERGREEN WEST,38.72180,0.00000,0.00000,60.15038,1.12782,0.00000,532.00000,2285.52294,1573.15002,75.95271,13.39309,0.25673,8.09737,0.06439,0.71407,81.00000,415.00000,42.57000,-0.03137,0.57177,-0.03137,0.57177,2.00000
217,710,0217,WESLEY,67.18750,0.00000,31.94444,0.00000,0.86806,0.00000,576.00000,4945.94539,3635.99255,46.44640,40.75062,0.71358,3.99742,0.15044,4.53774,75.00000,962.00000,7.52000,-0.23621,0.56912,-0.23621,0.56912,3.00000
101,595,0101,PRECINCT 1-1,38.55186,0.00000,4.94129,53.25342,3.25342,0.00000,4088.00000,1007.27552,710.02375,25.35439,72.26930,0.33722,0.20715,0.00000,0.22828,98.00000,188.00000,277.68000,-0.30332,0.67450,-0.30332,0.67450,1.00000
201,181,0201,BACONS CASTLE,0.00000,0.00000,0.00000,95.83333,4.16667,0.00000,312.00000,1436.08603,1106.65686,41.43292,56.97730,0.17520,0.34205,0.00000,0.00000,20.00000,286.00000,79.53167,-0.19382,0.69505,-0.19382,0.69505,6.00000
