SAGDP4N Compensation of employees 1/,,,,,
(Thousands of dollars) ,,,,,
Bureau of Economic Analysis ,,,,,
State or DC,,,,,
GeoFips,GeoName,LineCode,Description,1997,1998
8000,Colorado,18,        Machinery manufacturing,532051,558629
8000,Colorado,19,        Computer and electronic product manufacturing,2748447,3166221
8000,Colorado,20,"        Electrical equipment, appliance, and component manufacturing",77484,80366
8000,Colorado,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",141104,167882
8000,Colorado,22,        Other transportation equipment manufacturing,724351,730168
8000,Colorado,23,        Furniture and related product manufacturing,233949,247641
8000,Colorado,24,        Miscellaneous manufacturing,474054,505832
8000,Colorado,25,      Nondurable goods manufacturing,2406599,2492098
8000,Colorado,26,        Food and beverage and tobacco products manufacturing,978073,1085484
8000,Colorado,27,        Textile mills and textile product mills,52565,54846
8000,Colorado,28,"        Apparel, leather, and allied product manufacturing",75939,81330
8000,Colorado,29,        Paper manufacturing,167514,112450
8000,Colorado,30,        Printing and related support activities,439527,396213
8000,Colorado,31,        Petroleum and coal products manufacturing,53307,58019
8000,Colorado,32,        Chemical manufacturing,341596,406391
8000,Colorado,33,        Plastics and rubber products manufacturing,298079,297365
8000,Colorado,34,    Wholesale trade,4464768,4901900
8000,Colorado,35,    Retail trade,5463737,5932189
8000,Colorado,36,    Transportation and warehousing,2515198,2760403
8000,Colorado,37,      Air transportation,706284,761762
8000,Colorado,38,      Rail transportation,275331,283172
8000,Colorado,39,      Water transportation,(T),(T)
8000,Colorado,40,      Truck transportation,620522,680295
8000,Colorado,41,      Transit and ground passenger transportation,109600,114740
8000,Colorado,42,      Pipeline transportation,58912,75936
8000,Colorado,43,      Other transportation and support activities,500012,536474
8000,Colorado,44,      Warehousing and storage,244538,308024
8000,Colorado,45,    Information,4388357,5889244
8000,Colorado,46,      Publishing industries (except Internet),1357150,2149741
8000,Colorado,47,      Motion picture and sound recording industries,133681,138723
8000,Colorado,48,      Broadcasting (except Internet) and telecommunications,2386892,3184359
8000,Colorado,49,"      Data processing, hosting, and other information services",510634,416421
8000,Colorado,50,"    Finance, insurance, real estate, rental, and leasing",6021716,7026736
8000,Colorado,51,      Finance and insurance,4721630,5555779
8000,Colorado,52,"        Monetary Authorities- central bank, credit intermediation, and related services",1691411,2054322
8000,Colorado,53,"        Securities, commodity contracts, and other financial investments and related activities",1292444,1529332
8000,Colorado,54,        Insurance carriers and related activities,1721182,1952099
8000,Colorado,55,"        Funds, trusts, and other financial vehicles",16593,20025
8000,Colorado,56,      Real estate and rental and leasing,1300085,1470957
8000,Colorado,57,        Real estate,874105,992145
8000,Colorado,58,        Rental and leasing services and lessors of nonfinancial intangible assets,425980,478812
8000,Colorado,59,    Professional and business services,11243593,12510724
8000,Colorado,60,"      Professional, scientific, and technical services",7133236,7975686
8000,Colorado,61,        Legal services,862202,901197
8000,Colorado,62,        Computer systems design and related services,2034327,2352239
8000,Colorado,63,"        Miscellaneous professional, scientific, and technical services",4236708,4722250
8000,Colorado,64,      Management of companies and enterprises,931478,1115873
8000,Colorado,65,      Administrative and support and waste management and remediation services,3178879,3419164
8000,Colorado,66,        Administrative and support services,2725434,2970528
8000,Colorado,67,        Waste management and remediation services,453445,448636
8000,Colorado,68,"    Educational services, health care, and social assistance",6229706,6551678
8000,Colorado,69,      Educational services,547468,602367
8000,Colorado,70,      Health care and social assistance,5682237,5949311
8000,Colorado,71,        Ambulatory health care services,3021459,3164160
8000,Colorado,72,        Hospitals,1532361,1586678
8000,Colorado,73,        Nursing and residential care facilities,673697,700106
8000,Colorado,74,        Social assistance,454720,498367
8000,Colorado,75,"    Arts, entertainment, recreation, accommodation, and food services",3668148,4055352
8000,Colorado,76,"      Arts, entertainment, and recreation",985572,1107711
8000,Colorado,77,"        Performing arts, spectator sports, museums, and related activities",400492,440194
8000,Colorado,78,"        Amusement, gambling, and recreation industries",585079,667516
8000,Colorado,79,      Accommodation and food services,2682576,2947641
8000,Colorado,80,        Accommodation,775719,849446
8000,Colorado,81,        Food services and drinking places,1906857,2098195
8000,Colorado,82,    Other services (except government and government enterprises),2369056,2605344
8000,Colorado,83,  Government and government enterprises,14205073,14780345
8000,Colorado,84,    Federal civilian,3030548,3050135
8000,Colorado,85,    Military,1350669,1389123
8000,Colorado,86,    State and local,9823856,10341087
8000,Colorado,,Addenda:,,
8000,Colorado,87,Natural resources and mining,1296041,1321257
8000,Colorado,88,Trade,9928505,10834088
8000,Colorado,89,Transportation and utilities,3068725,3304067
8000,Colorado,90,Private goods-producing industries 2/,14698506,16324757
8000,Colorado,91,Private services-providing industries 3/,46917807,52777233
9000,Connecticut,1,All industry total,77432916,82629700
9000,Connecticut,2,  Private industries,66088999,70834977
9000,Connecticut,3,"    Agriculture, forestry, fishing, and hunting",134378,140085
9000,Connecticut,4,      Farms,118799,121119
9000,Connecticut,5,"      Forestry, fishing, and related activities",15580,18966
9000,Connecticut,6,"    Mining, quarrying, and oil and gas extraction",32928,44003
9000,Connecticut,7,      Oil and gas extraction,521,493
9000,Connecticut,8,      Mining (except oil and gas),29158,40565
9000,Connecticut,9,      Support activities for mining,(T),2945
9000,Connecticut,10,    Utilities,779496,816932
9000,Connecticut,11,    Construction,2801096,2979669
9000,Connecticut,12,    Manufacturing,14420329,14896778
9000,Connecticut,13,      Durable goods manufacturing,10857802,11196329
9000,Connecticut,14,        Wood product manufacturing,65196,73273
9000,Connecticut,15,        Nonmetallic mineral product manufacturing,155106,154677
9000,Connecticut,16,        Primary metal manufacturing,397275,388207
9000,Connecticut,17,        Fabricated metal product manufacturing,2076996,2098077
9000,Connecticut,18,        Machinery manufacturing,1534484,1520569
9000,Connecticut,19,        Computer and electronic product manufacturing,1408716,1473242
9000,Connecticut,20,"        Electrical equipment, appliance, and component manufacturing",945136,963368
9000,Connecticut,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",357733,401334
9000,Connecticut,22,        Other transportation equipment manufacturing,2991301,3107273
9000,Connecticut,23,        Furniture and related product manufacturing,123367,134598
9000,Connecticut,24,        Miscellaneous manufacturing,802493,881711
9000,Connecticut,25,      Nondurable goods manufacturing,3562528,3700449
9000,Connecticut,26,        Food and beverage and tobacco products manufacturing,367307,373002
9000,Connecticut,27,        Textile mills and textile product mills,132583,128044
9000,Connecticut,28,"        Apparel, leather, and allied product manufacturing",121523,128013
9000,Connecticut,29,        Paper manufacturing,379934,379343
9000,Connecticut,30,        Printing and related support activities,544007,546605
9000,Connecticut,31,        Petroleum and coal products manufacturing,35752,30756
9000,Connecticut,32,        Chemical manufacturing,1585808,1707651
9000,Connecticut,33,        Plastics and rubber products manufacturing,395614,407037
9000,Connecticut,34,    Wholesale trade,4165896,4407466
9000,Connecticut,35,    Retail trade,5176701,5416381
9000,Connecticut,36,    Transportation and warehousing,1590469,1641429
9000,Connecticut,37,      Air transportation,79466,90430
9000,Connecticut,38,      Rail transportation,48938,58799
9000,Connecticut,39,      Water transportation,73897,73474
9000,Connecticut,40,      Truck transportation,330414,336677
9000,Connecticut,41,      Transit and ground passenger transportation,278970,284718
9000,Connecticut,42,      Pipeline transportation,17442,24420
9000,Connecticut,43,      Other transportation and support activities,491524,513916
9000,Connecticut,44,      Warehousing and storage,269819,258995
9000,Connecticut,45,    Information,2584028,2801853
9000,Connecticut,46,      Publishing industries (except Internet),858294,987454
9000,Connecticut,47,      Motion picture and sound recording industries,92506,94194
9000,Connecticut,48,      Broadcasting (except Internet) and telecommunications,1274148,1352630
9000,Connecticut,49,"      Data processing, hosting, and other information services",359079,367575
9000,Connecticut,50,"    Finance, insurance, real estate, rental, and leasing",10128598,11359089
9000,Connecticut,51,      Finance and insurance,9298958,10475350
9000,Connecticut,52,"        Monetary Authorities- central bank, credit intermediation, and related services",1793895,2058177
9000,Connecticut,53,"        Securities, commodity contracts, and other financial investments and related activities",3001457,3571098
9000,Connecticut,54,        Insurance carriers and related activities,4477206,4812963
9000,Connecticut,55,"        Funds, trusts, and other financial vehicles",26400,33113
9000,Connecticut,56,      Real estate and rental and leasing,829640,883739
9000,Connecticut,57,        Real estate,628044,660167
9000,Connecticut,58,        Rental and leasing services and lessors of nonfinancial intangible assets,201596,223572
9000,Connecticut,59,    Professional and business services,11005563,12557387
9000,Connecticut,60,"      Professional, scientific, and technical services",5935742,6613422
9000,Connecticut,61,        Legal services,850341,906537
9000,Connecticut,62,        Computer systems design and related services,1486831,1811139
9000,Connecticut,63,"        Miscellaneous professional, scientific, and technical services",3598569,3895746
